marketid	upstreamid	downstreamid	cites_cites	kn_similarity	_sq*(kn_similarity)	cites_size	cites_experience	cites_rankcmd	domain_similarity	match
27	1	2	0.66990411	0.89506531	0.80114192	0	0.39826962	0	0.94868332	1
27	1	3	0.92929578	0.0013891542	1.9297495*^-6	0.92929578	0.92929578	0.1239061	0.32826477	0
27	1	4	0.30468786	0	0	0	0.13275655	0	0	0
27	1	5	0.25749111	0	0	0	0.066378273	0	0	0
27	1	6	0.48134089	0	0	0	0.33189136	0	0.24790026	0
27	1	7	0	0	0	0	0	0	0	0
27	1	8	0.40901989	0	0	0.92929578	0.066378273	0	0.70710677	0
27	2	1	0.044128451	0.011307627	0.00012786243	0.032597102	0.0032928046	0.018439706	0.34122291	0
27	2	2	0.033231705	0.0036711534	0.000013477367	0	0.019756828	0	0.80894792	0
27	2	3	0.046099264	0.37500826	0.1406312	0.046099264	0.046099264	0.0061465683	0.3832683	0
27	2	4	0.015114548	0.01730529	0.00029947306	0	0.0065856092	0	0.31548968	0
27	2	5	0.012773274	0.011514939	0.00013259384	0	0.0032928046	0	0.03943621	0
27	2	6	0.023877714	0.019985192	0.00039940787	0	0.016464023	0	0.5244	1
27	2	7	0	0	0	0	0	0	0	0
27	2	8	0.020290112	0	0	0.046099264	0.0032928046	0	0.35272819	0
27	3	1	0	0.0068930695	0.000047514408	0	0	0	0.68480748	0
27	3	2	0	0	0	0	0	0	0.92847669	0
27	3	3	0	0.0060199681	0.000036240017	0	0	0	0.3239851	0
27	3	4	0	0	0	0	0	0	0	0
27	3	5	0	0	0	0	0	0	0	0
27	3	6	0	0	0	0	0	0	0.25475109	0
27	3	7	0	0	0	0	0	0	0	0
27	3	8	0	0.73757815	0.54402155	0	0	0	0.74740928	1
27	4	1	0.87929171	0.00035380642	1.2517898999999998*^-7	0.64952111	0.065611549	0.36742467	0.77698779	0
27	4	2	0.66216612	0.18676654	0.034881737	0	0.39366925	0	0.27380729	0
27	4	3	0.91856158	0.01780647	0.0003170704	0.91856158	0.91856158	0.12247487	0.33502975	1
27	4	4	0.30116844	0.021181835	0.00044867012	0	0.1312231	0	0.018253818	0
27	4	5	0.25451684	0.092186943	0.0084984321	0	0.065611549	0	0.073015273	0
27	4	6	0.47578096	0.031648945	0.0010016557	0	0.32805771	0	0.38526133	0
27	4	7	0	0	0	0	0	0	0	0
27	4	8	0.40429536	0	0	0.91856158	0.065611549	0	0.9670437	0
27	5	1	0.62576646	0.016095273	0.00025905782	0.4622454	0.046693839	0.26148552	0.074750759	0
27	5	2	0.47124445	0	0	0	0.28016302	0	0.13720152	0
27	5	3	0.6537137	0.18192571	0.033096965	0.6537137	0.6537137	0.087161824	0.28401455	0
27	5	4	0.21433286	0.94880676	0.90023428	0	0.093387678	0	0.84431708	1
27	5	5	0.18113229	0.40177181	0.16142058	0	0.046693839	0	0.091467686	0
27	5	6	0.33859953	0.021923712	0.00048064912	0	0.23346919	0	0.28957471	0
27	5	7	0	0	0	0	0	0	0	0
27	5	8	0.2877253	0	0	0.6537137	0.046693839	0	0.061358385	0
27	6	1	0.43741494	0.76982033	0.59262335	0.32311261	0.032639306	0.18278012	0.8030107	1
27	6	2	0.32940301	0	0	0	0.19583581	0	0.70710677	0
27	6	3	0.45695025	0.0078274198	0.000061268503	0.45695025	0.45695025	0.060926694	0.26533011	0
27	6	4	0.1498201	0	0	0	0.065278612	0	0	0
27	6	5	0.12661268	0	0	0	0.032639306	0	0	0
27	6	6	0.23668334	0	0	0	0.16319652	0	0.27716094	0
27	6	7	0	0	0	0	0	0	0	0
27	6	8	0.20112191	0	0	0.45695025	0.032639306	0	0.94868332	0
27	7	1	0.49533114	0.023097495	0.00053349428	0.36589456	0.036960933	0.20698124	0.043707531	0
27	7	2	0.37301785	0	0	0	0.22176559	0	0.085953355	0
27	7	3	0.51745301	0.17699167	0.031326052	0.51745301	0.51745301	0.068993732	0.27106631	0
27	7	4	0.16965714	0.88870913	0.78980392	0	0.073921867	0	0.17190671	0
27	7	5	0.1433769	0.48786989	0.23801702	0	0.036960933	0	0.10744169	0
27	7	6	0.26802155	0.031184811	0.00097249245	0	0.18480466	0	0.84725088	0
27	7	7	0	1	1	0	0	0	0	1
27	7	8	0.22775158	0	0	0.51745301	0.036960933	0	0.038439509	0
27	8	1	0.95724851	0.00021336177	4.5523244*^-8	0.70710677	0.071428575	0.40000004	0.0002049015	0
27	8	2	0.72087282	0	0	0	0.42857143	0	0	0
27	8	3	1	0.050888769	0.0025896668	1	1	0.13333333	0.24474154	0
27	8	4	0.32786962	0.19492508	0.037995789	0	0.21428572	0	0.011282614	0
27	8	5	0.27708197	0.82355082	0.67823595	0	0.21428572	0	1	1
27	8	6	0.51796305	0.056208961	0.0031594473	0	0.35714287	0	0.73793679	0
27	8	7	0	0	0	0	0	0	0	0
27	8	8	0.44013962	0	0	1	0.071428575	0	0	0
28	1	1	0.4483389	0.16675605	0.02780758	0.36107382	0.029483505	0.38060525	0.52764857	0
28	1	2	0.063264467	0.16053861	0.025772646	0	0.050926052	0	0.76554638	0
28	1	3	0.34438536	0.39316547	0.15457909	0	0.050926052	0	0.74761397	0
28	1	4	0.34460631	0.22105128	0.048863668	0	0.1018521	0	0.1642518	0
28	1	5	0.17754498	0.16494341	0.02720633	0	0.032163821	0	0.74741185	0
28	1	6	0.18107788	0.079099976	0.0062568062	0.25531775	0	0	0.22540243	0
28	1	7	0	0.22418128	0.050257247	0	0.0026803187	0	0.74761397	0
28	1	8	0.42602661	0.82749879	0.68475425	0.25531775	0.056286693	0.22836317	0.78446829	0
28	1	9	0.16725247	0.27806857	0.077322133	0	0.037524458	0	0.65565634	0
28	1	10	0.5255512	0.56515414	0.31939921	0	0.50926054	0	0.50568283	0
28	1	11	0.17482494	0.1323705	0.017521949	0	0.048245735	0	0.34680569	0
28	1	12	0.2410202	0.77867281	0.60633135	0	0.026803186	0	0.68268907	0
28	1	13	0.23645988	0.38125437	0.1453549	0	0.013401593	0	0.49917161	0
28	1	14	0.3427147	0.38647133	0.14936009	0.25531775	0.0053606373	0	0.4891111	0
28	1	15	0.57090783	0.24407156	0.059570927	0.25531775	0	0.22836313	0.6663577	0
28	1	16	0.18107788	0.64417249	0.41495821	0	0.040204778	0	0.69994771	0
28	1	17	0.1392967	0.75741547	0.5736782	0	0.024122868	0	0.8507365	1
28	1	18	0.51899737	0.29742008	0.088458709	0.25531775	0.0026803187	0.34254473	0.67617303	0
28	1	19	0.23508471	0.7756651	0.60165638	0	0.013401593	0	0.71962923	0
28	1	20	0.24310738	0.1389242	0.019299932	0	0.12865528	0	0.5116964	0
28	1	21	0.47661492	0.36604872	0.13399167	0.57090783	0.093811147	0.18269052	0.7075367	0
28	1	22	0.26621112	0.49523669	0.24525939	0.25531775	0.0026803187	0.11418157	0.29537559	0
28	1	23	0.25631386	0.038976014	0.0015191296	0.36107382	0.0026803187	0.076121055	0.28215873	0
28	2	1	0.78530866	0.19512609	0.038074188	0.63245553	0.051643193	0.66666669	0.74856138	0
28	2	2	0.1108138	0.16032892	0.025705364	0	0.093896717	0	0.66357464	0
28	2	3	0.60322404	0.48646915	0.23665224	0	0.17370892	0	0.740291	0
28	2	4	0.60361111	0.13936581	0.019422827	0	0.22535211	0	0.22128521	0
28	2	5	0.31098711	0.099334083	0.0098672602	0	0.065727696	0	0.78692997	0
28	2	6	0.31717533	0.14670676	0.021522874	0.44721359	0	0	0.11942322	0
28	2	7	0	0.25056088	0.062780753	0	0.014084507	0	0.740291	0
28	2	8	0.74622655	0.7752983	0.60108745	0.44721359	0.098591551	0.40000004	0.90301657	1
28	2	9	0.2929588	0.45095316	0.20335875	0	0.089201875	0	0.76061338	0
28	2	10	0.92055339	0.47171554	0.22251555	0	1	0	0.41256648	0
28	2	11	0.30622268	0.15367137	0.023614889	0	0.14084508	0	0.36088434	0
28	2	12	0.42217004	0.79305238	0.62893206	0	0.046948358	0	0.79434317	0
28	2	13	0.41418222	0.26180699	0.068542905	0	0.028169014	0	0.77089059	0
28	2	14	0.60029775	0.35809714	0.12823355	0.44721359	0.0093896715	0	0.67663872	0
28	2	15	1	0.29802385	0.088818215	0.44721359	0	0.39999998	0.74146134	0
28	2	16	0.31717533	0.63942564	0.40886515	0	0.10798122	0	0.76570982	0
28	2	17	0.24399155	0.49413007	0.24416453	0	0.061032865	0	0.7575894	0
28	2	18	0.90907377	0.32379901	0.1048458	0.44721359	0.0046948357	0.60000002	0.77426612	0
28	2	19	0.41177347	0.49773267	0.24773781	0	0.023474179	0	0.73649538	0
28	2	20	0.42582595	0.53288764	0.28396922	0	0.22535211	0	0.77133977	0
28	2	21	0.83483684	0.36803162	0.13544728	1	0.16431925	0.31999999	0.75616807	0
28	2	22	0.46629441	0.47621021	0.22677617	0.44721359	0.0046948357	0.2	0.31955931	0
28	2	23	0.44895837	0.096305259	0.0092747025	0.63245553	0.0046948357	0.13333334	0.18351668	0
28	3	1	0.57118356	0.1769641	0.031316295	0.46000794	0.037561972	0.48489094	0.71614259	0
28	3	2	0.080598906	0.080452375	0.0064725848	0	0.064879768	0	0.73273301	0
28	3	3	0.43874678	0.2456032	0.060320932	0	0.064879768	0	0.71459031	0
28	3	4	0.43902832	0.11740519	0.013783979	0	0.12975954	0	0.315128	0
28	3	5	0.22619224	0.70184714	0.49258941	0	0.040976696	0	0.93453115	1
28	3	6	0.23069316	0.051767789	0.002679904	0.32527471	0	0	0.084737636	0
28	3	7	0	0.13334084	0.017779779	0	0.003414725	0	0.71459031	0
28	3	8	0.54275775	0.39439705	0.15554903	0.32527471	0.071709223	0.29093459	0.66980284	0
28	3	9	0.21307959	0.27349669	0.074800439	0	0.047806144	0	0.72485626	0
28	3	10	0.66955197	0.16384329	0.026844623	0	0.64879775	0	0.40589693	0
28	3	11	0.2227269	0.078020006	0.0060871216	0	0.061465047	0	0.39010122	0
28	3	12	0.30705965	0.38589486	0.14891484	0	0.034147251	0	0.79343194	0
28	3	13	0.3012498	0.62731963	0.39352992	0	0.017073626	0	0.77397585	0
28	3	14	0.43661842	0.25316188	0.064090937	0.32527471	0.0068294499	0	0.69083393	0
28	3	15	0.72733641	0.14877932	0.022135286	0.32527471	0	0.29093453	0.70325345	0
28	3	16	0.23069316	0.34581134	0.11958548	0	0.051220875	0	0.72622883	0
28	3	17	0.17746393	0.32980826	0.10877349	0	0.030732524	0	0.7241146	0
28	3	18	0.66120243	0.52287138	0.27339447	0.32527471	0.003414725	0.43640184	0.74997759	0
28	3	19	0.29949781	0.36324543	0.13194723	0	0.017073626	0	0.77919203	0
28	3	20	0.3097187	0.060600586	0.003672431	0	0.16390678	0	0.75929374	0
28	3	21	0.60720724	0.3667278	0.13448928	0.72733641	0.11951537	0.23274764	0.71558273	0
28	3	22	0.33915287	0.29340124	0.086084291	0.32527471	0.003414725	0.14546728	0.30447164	0
28	3	23	0.32654375	0.016828934	0.00028321301	0.46000794	0.003414725	0.096978188	0.14303192	0
28	4	1	0.23938695	0.13677624	0.018707739	0.19279246	0.015742479	0.20322111	0.28183091	0
28	4	2	0.033779554	0.15053086	0.02265954	0	0.027191555	0	0.2037614	0
28	4	3	0.18388177	0.26574555	0.070620701	0	0.027191555	0	0.27932867	0
28	4	4	0.18399976	0.43410984	0.18845135	0	0.05438311	0	0.73963135	0
28	4	5	0.094798714	0.097997695	0.0096035479	0	0.017173614	0	0.33244425	0
28	4	6	0.096685082	0.13841668	0.019159177	0.13632485	0	0	0.023218794	0
28	4	7	0	0.24872687	0.061865058	0	0.0014311345	0	0.27932867	0
28	4	8	0.22747348	0.6671834	0.44513369	0.13632485	0.030053826	0.12193267	0.29897198	0
28	4	9	0.089303106	0.16698916	0.027885381	0	0.020035882	0	0.27882147	0
28	4	10	0.28061381	0.41752052	0.17432338	0	0.27191556	0	0.2742022	0
28	4	11	0.093346365	0.24813372	0.061570343	0	0.025760422	0	0.29930535	0
28	4	12	0.12869079	0.58694088	0.34449959	0	0.014311345	0	0.68711489	0
28	4	13	0.12625585	0.088958427	0.0079136016	0	0.0071556726	0	0.41293499	0
28	4	14	0.18298976	0.36086047	0.13022028	0.13632485	0.0028622691	0	0.37295994	0
28	4	15	0.30483165	0.38174081	0.14572604	0.13632485	0	0.12193266	0.29158744	0
28	4	16	0.096685082	0.58421922	0.34131208	0	0.021467019	0	0.27825865	0
28	4	17	0.074376345	0.49321434	0.24326038	0	0.012880211	0	0.28050962	0
28	4	18	0.27711445	0.19718228	0.038880851	0.13632485	0.0014311345	0.182899	0.34475827	0
28	4	19	0.12552159	0.50169307	0.25169593	0	0.0071556726	0	0.85701436	1
28	4	20	0.12980522	0.13678126	0.018709114	0	0.068694457	0	0.36257026	0
28	4	21	0.25448468	0.28115022	0.079045445	0.30483165	0.050089706	0.097546123	0.29763222	0
28	4	22	0.1421413	0.24396157	0.059517249	0.13632485	0.0014311345	0.060966332	0.16296825	0
28	4	23	0.13685672	0.028479025	0.00081105484	0.19279246	0.0014311345	0.040644221	0.050359271	0
28	5	1	0.25934339	0.09269084	0.0085915923	0.20886458	0.01705485	0.2201626	0.74491674	0
28	5	2	0.036595579	0.15987495	0.025559999	0	0.029458376	0	0.7670778	0
28	5	3	0.19921106	0.23598154	0.055687286	0	0.029458376	0	0.74029648	0
28	5	4	0.19933888	0.20454399	0.041838244	0	0.058916751	0	0.25708961	0
28	5	5	0.1027016	0.072715737	0.0052875783	0	0.01860529	0	0.76632345	0
28	5	6	0.10474522	0.21857613	0.047775526	0.14768957	0	0	0.091375776	0
28	5	7	0	0.28445807	0.080916397	0	0.0015504409	0	0.74029648	0
28	5	8	0.24643677	0.63401997	0.40198132	0.14768957	0.032559257	0.13209757	0.86395597	0
28	5	9	0.096747853	0.17778967	0.031609166	0	0.021706171	0	0.75206983	0
28	5	10	0.30400714	0.51237059	0.26252362	0	0.29458377	0	0.68011796	0
28	5	11	0.10112818	0.15448239	0.023864809	0	0.027907934	0	0.65341777	0
28	5	12	0.13941908	0.47497904	0.22560509	0	0.015504409	0	0.79278773	0
28	5	13	0.13678114	0.17529598	0.030728681	0	0.0077522043	0	0.77804244	0
28	5	14	0.19824468	0.4204793	0.17680284	0.14768957	0.0031008818	0	0.72400105	0
28	5	15	0.33024389	0.28249845	0.079805374	0.14768957	0	0.13209756	0.72564572	0
28	5	16	0.10474522	0.40693104	0.16559288	0	0.023256613	0	0.76026875	0
28	5	17	0.080576718	0.43524414	0.18943746	0	0.013953967	0	0.76058233	0
28	5	18	0.30021608	0.24500644	0.060028158	0.14768957	0.0015504409	0.19814634	0.7660656	0
28	5	19	0.13598567	0.35268104	0.12438392	0	0.0077522043	0	0.75284475	0
28	5	20	0.14062642	0.35614768	0.12684117	0	0.07442116	0	0.96574599	1
28	5	21	0.27569976	0.22204649	0.049304646	0.33024389	0.054265428	0.10567804	0.73866063	0
28	5	22	0.15399088	0.49037349	0.24046616	0.14768957	0.0015504409	0.066048779	0.31269354	0
28	5	23	0.14826576	0.032546643	0.001059284	0.20886458	0.0015504409	0.044032522	0.15195221	0
28	6	1	0.68622094	0.13649982	0.018632201	0.55265427	0.045127019	0.5825488	0.77388394	0
28	6	2	0.096831664	0.098099373	0.0096234875	0	0.082049124	0	0.47419015	0
28	6	3	0.52711111	0.19454928	0.037849423	0	0.15179087	0	0.78291261	0
28	6	4	0.52744937	0.3753565	0.14089251	0	0.19691789	0	0.15990791	0
28	6	5	0.27174774	0.067442171	0.0045484463	0	0.057434384	0	0.76112235	0
28	6	6	0.27715516	0.1668061	0.027824275	0.3907856	0	0	0.059904873	0
28	6	7	0	0.078015149	0.0060863635	0	0.012307368	0	0.78291261	0
28	6	8	0.65207011	0.547203	0.29943112	0.3907856	0.086151585	0.3495293	0.65527755	0
28	6	9	0.25599417	0.13276275	0.017625947	0	0.077946663	0	0.78352344	0
28	6	10	0.80440092	0.61391455	0.37689108	0	0.87382317	0	0.40189502	0
28	6	11	0.26758447	0.31537068	0.099458665	0	0.12307369	0	0.63752556	1
28	6	12	0.36890197	0.42986563	0.18478446	0	0.041024562	0	0.78045988	0
28	6	13	0.36192203	0.067235723	0.0045206426	0	0.024614736	0	0.7893976	0
28	6	14	0.52455407	0.39811563	0.15849605	0.3907856	0.0082049128	0	0.72377044	0
28	6	15	0.87382317	0.35342255	0.1249075	0.3907856	0	0.34952924	0.7410723	0
28	6	16	0.27715516	0.48026145	0.23065105	0	0.094356492	0	0.78159946	0
28	6	17	0.21320547	0.52611762	0.27679974	0	0.05333193	0	0.78610069	0
28	6	18	0.79436976	0.17998526	0.032394692	0.3907856	0.0041024564	0.5242939	0.77700102	0
28	6	19	0.35981721	0.36355999	0.13217586	0	0.020512281	0	0.71971697	0
28	6	20	0.37209657	0.10852037	0.01177667	0	0.19691789	0	0.79340476	0
28	6	21	0.72949976	0.22841437	0.052173126	0.87382317	0.14358597	0.27962342	0.74435776	0
28	6	22	0.40745884	0.26797274	0.071809389	0.3907856	0.0041024564	0.17476463	0.31426191	0
28	6	23	0.3923102	0.021939857	0.00048135733	0.55265427	0.0041024564	0.11650977	0.12325798	0
28	7	1	0.21284674	0.15956396	0.025460657	0.17141807	0.013997153	0.18069053	0.72881639	0
28	7	2	0.030034503	0.21525249	0.046333633	0	0.024176899	0	0.78305125	0
28	7	3	0.1634953	0.25530005	0.065178111	0	0.024176899	0	0.71352136	0
28	7	4	0.16360021	0.1381932	0.019097362	0	0.048353799	0	0.2688424	0
28	7	5	0.084288634	0.4122858	0.16997959	0	0.015269621	0	0.75732553	0
28	7	6	0.085965864	0.060884222	0.0037068885	0.12121088	0	0	0.10772248	0
28	7	7	0	0.27105021	0.073468216	0	0.0012724685	0	0.71352136	0
28	7	8	0.2022541	0.52724314	0.27798533	0.12121088	0.026721837	0.10841432	0.70387191	0
28	7	9	0.079402313	0.25782934	0.066475965	0	0.017814558	0	0.73109883	0
28	7	10	0.24950291	0.25346801	0.064246029	0	0.24176902	0	0.76270884	0
28	7	11	0.082997307	0.10900018	0.011881039	0	0.022904431	0	0.71978158	0
28	7	12	0.11442319	0.56837684	0.32305223	0	0.012724685	0	0.96898538	1
28	7	13	0.1122582	0.73513353	0.54042131	0	0.0063623423	0	0.75241029	0
28	7	14	0.16270217	0.33153003	0.10991216	0.12121088	0.002544937	0	0.74543107	0
28	7	15	0.27103579	0.19549358	0.038217738	0.12121088	0	0.10841431	0.71116048	0
28	7	16	0.085965864	0.43112811	0.18587145	0	0.019087028	0	0.75268358	0
28	7	17	0.066130437	0.48489818	0.23512624	0	0.011452216	0	0.75488126	0
28	7	18	0.24639152	0.37302345	0.13914649	0.12121088	0.0012724685	0.16262147	0.74805629	0
28	7	19	0.11160534	0.53103715	0.28200045	0	0.0063623423	0	0.73135197	0
28	7	20	0.11541407	0.089966886	0.0080940407	0	0.061078485	0	0.74800462	0
28	7	21	0.22627066	0.33403638	0.1115803	0.27103579	0.044536397	0.086731449	0.72852552	0
28	7	22	0.12638247	0.39707819	0.15767108	0.12121088	0.0012724685	0.054207157	0.30762112	0
28	7	23	0.12168378	0.059487283	0.0035387368	0.17141807	0.0012724685	0.036138106	0.16712131	0
28	8	1	0.54991817	0.48643771	0.23662165	0.44288161	0.036163524	0.46683824	0.7727651	0
28	8	2	0.077598177	0.079452507	0.0063127009	0	0.065751866	0	0.69526178	0
28	8	3	0.42241207	0.7962476	0.63401026	0	0.12164094	0	0.76516151	0
28	8	4	0.42268312	0.082155295	0.0067494926	0	0.15780447	0	0.080692396	0
28	8	5	0.21777101	0.12515406	0.01566354	0	0.046026301	0	0.78978199	0
28	8	6	0.22210436	0.072880656	0.0053115902	0.31316459	0	0	0.12871373	0
28	8	7	0	0.10905526	0.01189305	0	0.0098627796	0	0.76516151	0
28	8	8	0.52255064	0.33137912	0.10981212	0.31316459	0.069039457	0.28010297	0.72044742	0
28	8	9	0.20514654	0.86269039	0.74423468	0	0.062464267	0	0.78532606	0
28	8	10	0.64462429	0.11463533	0.013141258	0	0.70025736	0	0.38965896	0
28	8	11	0.21443468	0.055490546	0.0030792006	0	0.098627798	0	0.33225113	0
28	8	12	0.29562768	0.38219264	0.14607121	0	0.032875933	0	0.76294971	0
28	8	13	0.29003415	0.15244226	0.023238644	0	0.019725559	0	0.75251234	0
28	8	14	0.42036292	0.19530492	0.038144011	0.31316459	0.0065751863	0	0.81715971	0
28	8	15	0.70025736	0.17477471	0.030546198	0.31316459	0	0.28010291	0.77371454	0
28	8	16	0.22210436	0.75183976	0.56526303	0	0.075614639	0	0.78837359	0
28	8	17	0.17085688	0.13045521	0.017018562	0	0.042738713	0	0.77953595	0
28	8	18	0.63658559	0.42397228	0.1797525	0.31316459	0.0032875931	0.42015442	0.7791698	0
28	8	19	0.28834739	0.13540314	0.018334011	0	0.016437966	0	0.82496685	0
28	8	20	0.29818773	0.12519118	0.015672833	0	0.15780447	0	0.76973057	0
28	8	21	0.58460063	0.6721729	0.45181641	0.70025736	0.11506576	0.22408235	0.96201622	1
28	8	22	0.32652608	0.1727922	0.029857144	0.31316459	0.0032875931	0.14005147	0.3224363	0
28	8	23	0.3143864	0.049415328	0.0024418747	0.44288161	0.0032875931	0.093367651	0.21042962	0
28	9	1	0	0.084773488	0.0071865441	0	0	0	0.33001742	0
28	9	2	0	0.15995951	0.025587045	0	0	0	0.23201033	0
28	9	3	0	0.10516501	0.01105968	0	0	0	0.3331995	0
28	9	4	0	0.35177678	0.1237469	0	0	0	0.70332676	0
28	9	5	0	0.047508292	0.0022570379	0	0	0	0.37442532	0
28	9	6	0	0.086268939	0.00744233	0	0	0	0.020056253	0
28	9	7	0	0.4002758	0.16022071	0	0	0	0.51261461	1
28	9	8	0	0.37437683	0.14015801	0	0	0	0.32554302	0
28	9	9	0	0.11261183	0.012681425	0	0	0	0.33062649	0
28	9	10	0	0.24897462	0.061988361	0	0	0	0.26009116	0
28	9	11	0	0.30985716	0.09601146	0	0	0	0.28792647	0
28	9	12	0	0.2758407	0.076088093	0	0	0	0.48567885	0
28	9	13	0	0.092964314	0.0086423634	0	0	0	0.45793888	0
28	9	14	0	0.28985992	0.084018774	0	0	0	0.39027458	0
28	9	15	0	0.2279765	0.051973283	0	0	0	0.33790061	0
28	9	16	0	0.30917236	0.095587552	0	0	0	0.32336843	0
28	9	17	0	0.26399875	0.069695339	0	0	0	0.32431257	0
28	9	18	0	0.13209933	0.017450234	0	0	0	0.39050135	0
28	9	19	0	0.24540974	0.060225941	0	0	0	0.72034681	0
28	9	20	0	0.059332021	0.0035202887	0	0	0	0.41246662	0
28	9	21	0	0.17196293	0.02957125	0	0	0	0.34081382	0
28	9	22	0	0.22308706	0.049767837	0	0	0	0.18532108	0
28	9	23	0	0.008521907	0.000072622897	0	0	0	0.052037019	0
28	10	1	0.064164348	0.095016904	0.0090282122	0.051675342	0.004219553	0.054470595	0.34221861	0
28	10	2	0.0090541402	0.087745883	0.0076993401	0	0.0072883186	0	0.73602319	0
28	10	3	0.049286958	0.15951899	0.025446307	0	0.0072883186	0	0.27482855	0
28	10	4	0.049318586	0.23490664	0.055181131	0	0.014576637	0	0.067089118	0
28	10	5	0.025409479	0.016861351	0.00028430516	0	0.0046031489	0	0.46324846	0
28	10	6	0.025915094	0.19954164	0.039816868	0.036539987	0	0	0.45810649	1
28	10	7	0	0.047537655	0.0022598286	0	0.00038359573	0	0.27482855	0
28	10	8	0.060971107	0.375534	0.14102578	0.036539987	0.0080555109	0.032682359	0.70141232	0
28	10	9	0.023936458	0.09491358	0.0090085873	0	0.0053703398	0	0.34514388	0
28	10	10	0.075214639	0.12019122	0.014445931	0	0.072883189	0	0.45830891	0
28	10	11	0.025020197	0.12146681	0.014754185	0	0.0069047231	0	0.20661336	0
28	10	12	0.034493782	0.17776872	0.03160172	0	0.0038359575	0	0.35946342	0
28	10	13	0.033841126	0.67053199	0.44961315	0	0.0019179787	0	0.27495483	0
28	10	14	0.049047865	0.21583953	0.046586704	0.036539987	0.00076719146	0	0.29793325	0
28	10	15	0.081705891	0.25910512	0.067135461	0.036539987	0	0.032682355	0.38054883	0
28	10	16	0.025915094	0.38651842	0.14939649	0	0.0057539362	0	0.40007961	0
28	10	17	0.019935546	0.072057061	0.0051922202	0	0.0034523616	0	0.37338328	0
28	10	18	0.074276686	0.091749772	0.0084180208	0.036539987	0.00038359573	0.049023539	0.36591956	0
28	10	19	0.033644319	0.082176931	0.0067530479	0	0.0019179787	0	0.24772711	0
28	10	20	0.03479249	0.1412001	0.019937467	0	0.018412596	0	0.29789272	0
28	10	21	0.068211086	0.23703557	0.056185864	0.081705891	0.01342585	0.026145885	0.42770109	0
28	10	22	0.038098998	0.09538307	0.00909793	0.036539987	0.00038359573	0.01634118	0.21618196	0
28	10	23	0.036682542	0.018315597	0.00033546108	0.051675342	0.00038359573	0.01089412	0.33864886	0
28	11	1	0.43447721	0.074765988	0.0055899527	0.3499102	0.028571937	0.36883774	0.76130646	0
28	11	2	0.061308466	0.086505495	0.0074832006	0	0.049351525	0	0.46561214	0
28	11	3	0.33373767	0.15033986	0.022602072	0	0.049351525	0	0.77551574	0
28	11	4	0.33395183	0.076972589	0.0059247795	0	0.098703049	0	0.19897202	0
28	11	5	0.17205566	0.067963161	0.0046189912	0	0.031169385	0	0.75985152	0
28	11	6	0.17547934	0.16417979	0.026955003	0.24742387	0	0	0.056504916	0
28	11	7	0	0.15099964	0.022800891	0	0.0025974489	0	0.77551574	0
28	11	8	0.41285476	0.40255326	0.16204913	0.24742387	0.054546427	0.22130266	0.52573287	0
28	11	9	0.16208138	0.14334694	0.020548344	0	0.03636428	0	0.77541631	0
28	11	10	0.50930226	0.14121382	0.019941343	0	0.49351528	0	0.35071516	0
